user_id,birthdate,gender,married,has_children,home_airport,total_sessions,total_page_clicks,avg_session_duration_sec,avg_flight_discount,avg_hotel_discount,total_cancellations,total_flights_booked,total_checked_bags,total_hotels_booked,avg_hotel_rooms,avg_hotel_nights,age,is_female,cluster,segment_name,assigned_perk
503760,1985-01-07,F,1,0,MCI,8,152,140.625,0.0833333333333333,0.1,0,4,2,5,1.4,4.6,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
503773,2006-04-16,F,0,1,BRO,8,111,104.125,0.0,0.0,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
503918,1997-09-08,F,0,0,JFK,8,81,75.375,0.0833333333333333,0.05,0,0,0,0,0.0,0.0,26,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
503928,1977-10-23,F,1,1,YYZ,8,101,95.5,0.2,0.2,0,2,0,2,1.0,2.0,46,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
503945,1976-09-09,F,0,0,RND,8,119,111.375,0.15,0.0,0,3,1,2,1.5,2.0,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
503973,1979-02-13,F,0,0,YYZ,9,222,183.66666666666663,0.1666666666666666,0.1,0,3,1,3,1.0,3.333333333333333,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504081,1979-10-02,F,1,1,LAX,10,137,101.9,0.125,0.15,0,2,1,1,1.0,1.0,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504133,1978-12-22,F,1,0,LNK,8,140,130.0,0.1,0.0,0,3,2,3,2.0,6.0,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504240,1979-06-03,F,0,0,LAX,8,170,158.25,0.15,0.05,0,6,1,5,1.0,2.0,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504299,1982-09-07,F,1,1,MKE,8,110,103.375,0.15,0.0,0,3,2,3,1.0,1.6666666666666667,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504320,1993-08-18,F,0,0,IND,8,126,118.75,0.1,0.075,0,2,2,2,1.0,1.5,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504371,1973-03-12,F,0,1,LGA,8,187,174.0,0.1,0.1,0,5,2,4,1.5,4.75,50,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504435,1979-07-18,F,0,0,LGB,8,251,539.98373675,0.05,0.075,1,4,5,4,1.4,1.6,44,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
504473,1990-11-17,F,0,0,RIC,8,104,96.5,0.0,0.05,0,2,2,2,1.0,2.0,33,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504579,1955-05-27,F,0,0,LUF,8,79,74.75,0.1,0.0,0,0,0,0,0.0,0.0,68,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
504610,1960-10-25,F,1,0,PNE,8,61,57.125,0.25,0.25,0,1,1,1,2.0,2.0,63,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504665,1991-11-13,F,0,0,CLT,9,91,75.88888888888889,0.1166666666666666,0.125,0,1,2,2,1.0,6.5,32,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504669,1983-02-17,F,0,0,LGB,8,134,124.0,0.05,0.05,0,2,2,2,1.0,2.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504786,1975-07-15,F,1,1,OMA,8,134,124.125,0.1166666666666666,0.05,0,1,1,3,1.3333333333333333,3.333333333333333,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504859,1997-07-14,F,0,1,PHX,8,84,78.5,0.15,0.15,0,1,0,2,1.5,4.0,26,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504892,1993-07-02,F,0,0,DAL,8,135,125.625,0.05,0.15,0,2,0,2,2.0,11.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
504916,1988-03-05,M,0,1,MEM,8,247,1017.125,0.2,0.2,1,1,0,1,1.0,2.0,35,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
504936,1966-01-16,F,1,0,IAH,9,188,155.66666666666666,0.15,0.1,0,2,1,3,1.3333333333333333,4.666666666666667,57,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
504945,1980-08-20,F,0,0,EFD,9,178,148.44444444444446,0.0,0.1,0,4,3,4,1.0,1.5,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505062,1987-01-21,F,0,1,PHL,8,99,91.5,0.3,0.25,0,3,1,3,1.0,3.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
505066,1998-12-16,M,1,1,BOS,8,81,75.0,0.175,0.15,0,0,0,1,2.0,3.0,25,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
505172,1993-01-05,M,1,1,MCF,8,322,1013.625,0.1,0.225,1,2,7,2,1.6666666666666667,13.333333333333334,30,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
505230,1962-11-11,F,0,0,TUS,8,104,96.625,0.1,0.0,0,2,2,3,1.6666666666666667,3.6666666666666665,61,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505285,1980-05-16,F,0,1,LGA,8,184,170.625,0.15,0.125,0,4,3,4,1.0,3.25,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505289,1995-11-03,F,0,0,JFK,8,122,113.5,0.1,0.0,0,3,1,3,1.0,1.0,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505358,1986-01-16,F,0,0,DET,8,171,159.375,0.15,0.05,0,3,2,3,1.6666666666666667,3.0,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505414,1976-06-16,F,1,0,BOS,8,100,93.375,0.05,0.1,0,2,0,2,1.0,5.5,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
505498,1987-05-06,M,0,1,IAH,8,107,99.5,0.0,0.1,0,2,3,1,1.0,2.0,36,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
505617,1976-04-01,F,0,1,YVR,8,246,502.058266875,0.2,0.0,1,2,2,2,1.3333333333333333,4.333333333333333,47,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
505667,1970-02-13,F,1,0,SFO,9,120,98.66666666666669,0.35,0.0,0,3,0,3,1.0,2.6666666666666665,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505680,1976-08-28,F,0,0,LAX,8,124,114.625,0.0,0.0,0,3,2,4,1.25,1.5,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505713,1979-06-14,F,1,0,YHU,8,113,106.25,0.1,0.0,0,4,2,3,1.3333333333333333,2.6666666666666665,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505747,1985-11-18,F,0,0,LAX,8,117,107.375,0.05,0.1,0,2,2,2,1.5,2.5,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
505771,1968-05-27,F,1,1,YUL,9,133,110.11111111111111,0.15,0.05,0,5,2,4,1.25,0.5,55,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505854,1969-10-02,F,1,0,JFK,8,152,140.5,0.1333333333333333,0.0,0,3,3,5,1.0,5.0,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505916,1996-08-28,F,0,0,CLT,8,192,178.875,0.125,0.125,0,4,3,5,1.2,10.6,27,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
505933,1976-06-01,F,1,0,IAH,8,194,271.978679125,0.3,0.15,1,2,0,2,1.0,4.0,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
505941,1973-06-07,F,1,1,LGA,8,111,103.25,0.15,0.125,0,2,1,3,1.0,2.6666666666666665,50,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506013,1983-09-20,F,0,0,YVR,8,162,151.0,0.15,0.05,0,4,3,4,1.25,1.5,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506130,1983-08-07,F,0,0,PHX,11,168,113.8181818181818,0.125,0.1,0,4,2,4,1.0,3.0,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506186,1998-06-17,F,0,0,DTW,8,224,207.75,0.25,0.0,0,2,1,2,1.5,3.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506234,1985-10-07,F,1,0,RIV,9,146,121.66666666666669,0.15,0.1,0,3,3,3,1.0,4.333333333333333,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506250,1980-04-09,F,0,1,LNK,8,126,116.625,0.0,0.0,0,3,2,3,1.0,1.0,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506347,2006-07-12,F,0,0,LAX,8,49,46.25,0.1,0.1,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
506427,1975-10-07,F,1,1,DAL,9,199,164.33333333333334,0.05,0.05,0,5,4,5,1.2,2.6,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506611,1969-11-28,F,1,0,TUL,8,116,107.625,0.3999999999999999,0.0,0,1,0,4,1.0,3.25,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506652,1971-06-12,F,1,1,MCI,8,99,93.375,0.15,0.35,0,3,0,1,2.0,0.0,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506675,1975-11-14,F,0,1,DTW,8,113,105.375,0.1333333333333333,0.1,0,3,2,4,1.0,4.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506704,1968-07-02,F,1,0,YUL,8,136,127.25,0.1,0.2,0,2,2,1,1.0,3.0,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506777,1964-03-10,F,1,0,TUL,8,109,100.75,0.0875,0.0,0,1,2,1,2.0,2.0,59,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506807,1981-07-06,F,1,0,LAX,8,161,150.25,0.175,0.1,0,4,0,2,1.0,1.5,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506828,1996-09-18,F,0,0,LOU,8,151,141.125,0.25,0.0,0,1,1,1,1.0,4.0,27,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
506837,1976-09-05,F,0,1,CLE,8,109,101.0,0.125,0.1,0,3,3,3,1.0,5.666666666666667,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506858,1977-07-07,F,0,1,EFD,8,103,95.875,0.075,0.05,0,3,1,3,1.3333333333333333,0.0,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
506990,1998-07-01,F,0,0,LBB,8,99,90.375,0.1833333333333333,0.0,0,0,0,0,0.0,0.0,25,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
507036,1987-12-11,F,0,0,MSP,8,145,135.75,0.0,0.0,0,1,1,2,1.0,4.0,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507133,1997-05-24,F,0,0,YXD,8,113,104.625,0.1,0.1,0,2,2,3,1.6666666666666667,3.333333333333333,26,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507207,2006-04-28,F,0,1,LGA,8,129,120.375,0.15,0.0,0,0,0,2,1.5,7.5,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507273,1992-12-11,F,0,0,LCK,8,138,127.25,0.0,0.15,0,4,2,3,1.0,1.3333333333333333,31,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
507376,1989-01-10,F,1,0,HNL,8,86,80.375,0.2,0.075,0,1,1,2,1.0,4.0,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507395,1977-10-19,F,1,1,INT,9,492,1044.2222222222222,0.15,0.15,1,3,5,3,1.25,2.25,46,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
507431,1987-08-24,F,0,0,YYZ,8,123,115.25,0.15,0.1666666666666666,0,3,2,4,1.0,3.5,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
507435,1970-07-08,F,1,1,LAX,8,120,111.875,0.0,0.0,0,4,2,4,1.0,2.5,53,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
507505,1974-05-19,F,1,1,EWR,9,82,67.22222222222223,0.1,0.0,0,2,2,2,1.0,6.5,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507513,2006-07-24,F,0,0,MHR,12,114,71.08333333333333,0.15,0.1,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
507531,1999-10-01,F,0,0,OAK,9,107,89.0,0.15,0.0,0,0,0,1,1.0,13.0,24,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507557,1965-03-26,F,1,1,BTR,8,136,127.25,0.275,0.05,0,1,1,2,1.0,4.0,58,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507573,1982-01-11,F,0,0,DEN,8,102,95.125,0.1,0.0,0,3,2,3,1.0,1.6666666666666667,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
507617,1975-09-28,F,1,0,YUL,9,127,104.88888888888889,0.05,0.05,0,2,2,2,1.5,2.0,48,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507728,1986-06-03,F,1,1,STL,8,79,73.375,0.15,0.1,0,2,0,2,1.0,2.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507732,1978-07-10,M,0,0,JFK,8,263,673.969194375,0.0,0.1,1,3,2,5,1.1666666666666667,3.6666666666666665,45,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
507753,1999-09-09,F,0,1,BNA,8,126,117.0,0.1666666666666666,0.0,0,1,1,1,1.0,8.0,24,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507759,1975-03-20,F,1,0,YYJ,8,95,88.5,0.1833333333333333,0.0,0,3,2,3,1.0,2.333333333333333,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
507773,1984-09-26,F,0,0,LIT,8,123,115.75,0.0,0.0,0,2,1,3,1.0,2.333333333333333,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
507805,1981-01-10,F,1,1,SJC,8,289,1032.055466125,0.0,0.1,1,5,6,5,1.5,9.666666666666666,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508050,1977-08-14,F,1,0,JFK,8,135,126.625,0.1666666666666666,0.075,0,4,3,3,1.3333333333333333,10.666666666666666,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508096,1958-12-13,F,1,0,SKA,9,108,89.22222222222223,0.25,0.0,0,2,1,3,1.0,2.333333333333333,65,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508111,1984-03-24,F,1,1,FTW,8,321,1012.0,0.075,0.0,1,1,0,1,1.0,6.0,39,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508144,1985-12-13,F,0,0,JFK,8,105,97.0,0.175,0.15,0,3,1,3,1.0,2.0,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508153,1991-09-22,M,0,0,YAW,8,110,101.125,0.05,0.15,0,2,1,2,2.0,0.5,32,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
508240,1995-04-01,F,0,0,SKF,8,121,113.5,0.2,0.05,0,3,2,3,1.0,2.0,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508360,1987-06-22,F,0,0,JFK,8,127,116.75,0.0666666666666666,0.0,0,2,0,2,1.5,1.5,36,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508367,1975-12-08,F,1,0,LBB,9,126,105.0,0.325,0.1666666666666666,0,4,1,3,1.0,1.6666666666666667,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508497,1986-11-27,F,0,0,YYC,9,154,126.0,0.0,0.0,0,1,0,2,1.0,6.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508512,1956-03-12,F,1,0,PVD,8,222,206.75,0.5,0.1,0,0,0,1,1.0,4.0,67,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508546,1995-05-05,F,0,0,LUK,8,110,102.375,0.05,0.0,0,3,2,2,1.0,2.0,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508611,2002-03-07,F,0,1,HOU,8,72,67.625,0.125,0.2,0,0,0,0,0.0,0.0,21,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
508625,1980-09-21,F,0,0,JFK,8,378,1078.125,0.25,0.0,1,3,4,3,2.25,4.75,43,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508693,1969-02-25,F,1,0,YAW,8,150,137.625,0.15,0.1333333333333333,0,2,1,3,1.3333333333333333,2.6666666666666665,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508713,2006-01-26,F,0,1,LAX,8,77,72.375,0.2,0.15,0,1,2,1,1.0,2.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508731,1969-03-27,F,1,0,NGU,8,150,139.75,0.175,0.1,0,3,4,4,1.0,7.75,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508829,2006-11-18,F,0,0,BTV,8,312,1005.0,0.1,0.125,1,3,1,4,1.0,5.0,17,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508848,1970-12-05,F,1,1,STL,8,143,132.625,0.25,0.05,0,2,2,2,1.0,5.0,53,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508849,1986-08-24,F,0,0,CLT,8,116,108.25,0.3,0.2,0,3,1,4,1.5,3.25,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508856,2002-09-20,M,0,1,PDX,8,280,975.375,0.0,0.0,1,1,2,0,0.0,0.0,21,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508857,1980-05-15,F,1,0,YOW,8,132,123.25,0.0,0.05,0,5,2,5,1.2,3.2,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508860,1996-01-19,M,1,0,LAX,8,88,81.875,0.15,0.1,0,2,1,2,1.0,1.5,27,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
508866,1993-06-07,F,0,0,BIF,8,158,146.5,0.15,0.0,0,3,1,3,1.6666666666666667,4.333333333333333,30,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508877,1971-09-26,F,1,1,PHX,9,201,165.88888888888889,0.0,0.125,0,6,5,5,1.2,3.8,52,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508891,2006-12-05,F,0,1,RND,8,83,77.25,0.1125,0.1,0,2,2,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
508892,1990-04-04,F,0,0,YHM,8,155,144.875,0.1,0.2,0,3,2,3,1.0,2.333333333333333,33,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508901,1971-08-10,F,1,1,YHM,8,76,70.375,0.0,0.0,0,2,1,2,1.0,0.5,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
508912,1980-06-13,M,0,0,TLH,8,271,856.000905375,0.1,0.1,1,3,2,2,1.0,1.3333333333333333,43,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508917,2003-03-01,M,0,0,LAX,8,71,66.0,0.25,0.1,0,1,1,1,1.0,8.0,20,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
508923,1976-06-12,F,1,1,MSN,8,277,972.0,0.2333333333333333,0.0,1,3,8,2,1.0,2.0,47,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
508938,1981-07-21,F,1,0,ATL,8,173,161.0,0.15,0.15,0,3,2,3,1.0,3.333333333333333,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508940,1984-03-16,M,0,0,GRR,9,216,179.88888888888889,0.1,0.0,0,4,0,4,1.0,3.5,39,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
508944,1966-03-15,F,0,0,LAX,8,153,141.75,0.05,0.05,0,2,2,2,1.0,1.5,57,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
508946,1997-01-10,M,0,0,LOU,8,134,124.875,0.1,0.0,0,3,1,4,1.0,2.5,26,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
508964,1998-04-21,F,1,1,EWR,8,89,82.125,0.05,0.0,0,0,0,0,0.0,0.0,25,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
508973,1988-01-24,F,0,0,MOD,9,129,107.11111111111111,0.125,0.25,0,2,4,2,1.5,1.0,35,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509001,1954-02-28,F,1,0,YUL,8,83,78.5,0.2,0.1,0,0,0,0,0.0,0.0,69,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
509024,2006-04-28,F,0,0,JFK,8,130,121.5,0.2,0.1,0,1,1,1,1.0,5.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509036,1983-11-02,F,0,1,JFK,8,110,102.375,0.15,0.05,0,2,2,1,1.0,3.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509052,1963-04-03,F,1,0,SKF,8,130,120.125,0.175,0.1,0,1,0,1,1.0,-1.0,60,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509061,1993-07-06,F,0,1,YVR,8,218,203.5,0.1,0.1,0,3,1,2,1.0,6.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509069,1979-03-03,F,1,0,JFK,8,139,128.5,0.0,0.05,0,2,2,3,1.0,1.6666666666666667,44,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509098,1980-07-12,F,0,0,LAX,9,158,131.88888888888889,0.25,0.1,0,2,1,1,1.0,6.0,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509115,1986-11-01,F,0,0,LAX,8,157,145.75,0.25,0.0,0,5,5,7,1.2857142857142858,4.571428571428571,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509119,1998-03-05,F,0,0,LGA,8,97,91.5,0.1,0.0,0,2,0,3,1.3333333333333333,5.333333333333333,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509157,1996-03-24,F,0,1,RND,8,124,114.125,0.0,0.05,0,2,0,2,1.0,11.5,27,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509160,1969-11-01,M,0,1,NBG,8,144,134.125,0.1,0.0,0,2,2,2,1.0,1.5,54,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
509162,1977-08-21,F,0,0,JFK,9,76,62.66666666666666,0.05,0.1,0,0,0,2,1.5,11.5,46,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509202,1998-08-26,F,0,1,MSP,8,74,68.875,0.075,0.0,0,1,1,2,1.0,1.5,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509221,1985-01-12,F,0,0,MCI,9,161,131.77777777777777,0.05,0.0,0,3,3,4,1.0,3.25,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509242,1981-04-13,M,0,0,PIE,8,142,132.625,0.1,0.0,0,3,0,3,1.0,1.0,42,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
509272,2003-08-14,F,0,1,DAL,8,97,90.0,0.0,0.1,0,0,0,1,1.0,9.0,20,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509278,1973-10-20,F,1,0,YED,8,306,998.0,0.0,0.0,1,2,5,2,2.0,5.0,50,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
509282,1987-01-09,F,0,0,SEA,9,153,124.88888888888889,0.225,0.0,0,3,3,4,1.25,3.25,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509302,1965-04-27,F,0,1,YZD,9,109,91.11111111111111,0.1125,0.1,0,2,1,2,1.0,1.5,58,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509316,1982-10-10,F,0,0,MDW,8,167,156.75,0.0,0.0,0,4,2,3,1.3333333333333333,1.6666666666666667,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509324,1975-06-08,F,1,0,YAV,9,142,118.0,0.1,0.1,0,3,2,2,1.5,2.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509341,2000-03-14,F,0,0,YVR,8,84,78.375,0.15,0.075,0,2,0,1,1.0,2.0,23,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509346,1973-12-27,M,0,1,ATL,8,106,100.0,0.175,0.0,0,2,1,2,1.0,2.5,50,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
509353,1993-12-08,F,0,0,DAL,9,76,63.44444444444444,0.1333333333333333,0.0,0,1,0,1,2.0,4.0,30,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
509354,1979-02-16,M,1,0,TLH,8,111,103.5,0.1,0.175,0,2,1,3,1.0,8.0,44,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
509359,1980-11-03,F,0,0,OAK,8,114,106.375,0.0,0.15,0,4,1,4,1.0,4.25,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
509402,1955-11-03,F,0,0,RIC,8,55,51.375,0.125,0.0,0,0,0,0,0.0,0.0,68,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
509411,1981-03-21,F,1,0,SLC,8,130,120.625,0.125,0.1,0,4,1,2,1.0,1.0,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
